Date (days); distance (AU)
06.04.1996 ; 1.32499
07.04.1996 ; 1.33167
08.04.1996 ; 1.33836
09.04.1996 ; 1.34505
10.04.1996 ; 1.35174
11.04.1996 ; 1.35844
12.04.1996 ; 1.36515
13.04.1996 ; 1.37186
14.04.1996 ; 1.37857
15.04.1996 ; 1.38529
16.04.1996 ; 1.39201
17.04.1996 ; 1.39873
18.04.1996 ; 1.40546
19.04.1996 ; 1.41219
20.04.1996 ; 1.41893
21.04.1996 ; 1.42567
22.04.1996 ; 1.43242
23.04.1996 ; 1.43917
24.04.1996 ; 1.44592
25.04.1996 ; 1.45268
26.04.1996 ; 1.45944
27.04.1996 ; 1.46621
28.04.1996 ; 1.47298
29.04.1996 ; 1.47975
30.04.1996 ; 1.48652
01.05.1996 ; 1.4933
02.05.1996 ; 1.50009
03.05.1996 ; 1.50688
04.05.1996 ; 1.51367
05.05.1996 ; 1.52046
06.05.1996 ; 1.52726
07.05.1996 ; 1.53406
08.05.1996 ; 1.54086
09.05.1996 ; 1.54767
10.05.1996 ; 1.55448
11.05.1996 ; 1.56129
12.05.1996 ; 1.56811
13.05.1996 ; 1.57492
14.05.1996 ; 1.58175
15.05.1996 ; 1.58857
16.05.1996 ; 1.59539
17.05.1996 ; 1.60222
18.05.1996 ; 1.60905
19.05.1996 ; 1.61588
20.05.1996 ; 1.62272
21.05.1996 ; 1.62955
22.05.1996 ; 1.63639
23.05.1996 ; 1.64323
24.05.1996 ; 1.65007
25.05.1996 ; 1.65691
26.05.1996 ; 1.66376
27.05.1996 ; 1.6706
28.05.1996 ; 1.67744
29.05.1996 ; 1.68429
30.05.1996 ; 1.69113
31.05.1996 ; 1.69798
01.06.1996 ; 1.70483
02.06.1996 ; 1.71167
03.06.1996 ; 1.71852
04.06.1996 ; 1.72536
05.06.1996 ; 1.73221
06.06.1996 ; 1.73905
07.06.1996 ; 1.7459
08.06.1996 ; 1.75274
09.06.1996 ; 1.75958
10.06.1996 ; 1.76642
11.06.1996 ; 1.77325
12.06.1996 ; 1.78009
13.06.1996 ; 1.78692
14.06.1996 ; 1.79375
15.06.1996 ; 1.80058
16.06.1996 ; 1.80741
17.06.1996 ; 1.81423
18.06.1996 ; 1.82105
19.06.1996 ; 1.82786
20.06.1996 ; 1.83467
21.06.1996 ; 1.84148
22.06.1996 ; 1.84829
23.06.1996 ; 1.85508
24.06.1996 ; 1.86188
25.06.1996 ; 1.86867
26.06.1996 ; 1.87545
27.06.1996 ; 1.88223
28.06.1996 ; 1.889
29.06.1996 ; 1.89577
30.06.1996 ; 1.90253
01.07.1996 ; 1.90928
02.07.1996 ; 1.91602
03.07.1996 ; 1.92276
04.07.1996 ; 1.92949
05.07.1996 ; 1.93622
06.07.1996 ; 1.94293
07.07.1996 ; 1.94964
08.07.1996 ; 1.95634
09.07.1996 ; 1.96302
10.07.1996 ; 1.9697
11.07.1996 ; 1.97637
12.07.1996 ; 1.98303
13.07.1996 ; 1.98968
14.07.1996 ; 1.99632
15.07.1996 ; 2.00295
16.07.1996 ; 2.00957
17.07.1996 ; 2.01617
18.07.1996 ; 2.02276
19.07.1996 ; 2.02934
20.07.1996 ; 2.03591
21.07.1996 ; 2.04247
22.07.1996 ; 2.04901
23.07.1996 ; 2.05553
24.07.1996 ; 2.06205
25.07.1996 ; 2.06855
26.07.1996 ; 2.07503
27.07.1996 ; 2.0815
28.07.1996 ; 2.08795
29.07.1996 ; 2.09439
30.07.1996 ; 2.10081
31.07.1996 ; 2.10722
01.08.1996 ; 2.1136
02.08.1996 ; 2.11997
03.08.1996 ; 2.12633
04.08.1996 ; 2.13266
05.08.1996 ; 2.13898
06.08.1996 ; 2.14527
07.08.1996 ; 2.15155
08.08.1996 ; 2.15781
09.08.1996 ; 2.16404
10.08.1996 ; 2.17026
11.08.1996 ; 2.17646
12.08.1996 ; 2.18263
13.08.1996 ; 2.18878
14.08.1996 ; 2.19491
15.08.1996 ; 2.20102
16.08.1996 ; 2.2071
17.08.1996 ; 2.21316
18.08.1996 ; 2.2192
19.08.1996 ; 2.22521
20.08.1996 ; 2.2312
21.08.1996 ; 2.23717
22.08.1996 ; 2.2431
23.08.1996 ; 2.24901
24.08.1996 ; 2.2549
25.08.1996 ; 2.26076
26.08.1996 ; 2.26659
27.08.1996 ; 2.27239
28.08.1996 ; 2.27816
29.08.1996 ; 2.28391
30.08.1996 ; 2.28963
31.08.1996 ; 2.29531
01.09.1996 ; 2.30097
02.09.1996 ; 2.3066
03.09.1996 ; 2.3122
04.09.1996 ; 2.31776
05.09.1996 ; 2.32329
06.09.1996 ; 2.32879
07.09.1996 ; 2.33426
08.09.1996 ; 2.3397
09.09.1996 ; 2.3451
10.09.1996 ; 2.35047
11.09.1996 ; 2.3558
12.09.1996 ; 2.3611
13.09.1996 ; 2.36636
14.09.1996 ; 2.37159
15.09.1996 ; 2.37678
16.09.1996 ; 2.38194
17.09.1996 ; 2.38706
18.09.1996 ; 2.39214
19.09.1996 ; 2.39718
20.09.1996 ; 2.40218
21.09.1996 ; 2.40714
22.09.1996 ; 2.41207
23.09.1996 ; 2.41696
24.09.1996 ; 2.4218
25.09.1996 ; 2.4266
26.09.1996 ; 2.43137
27.09.1996 ; 2.43609
28.09.1996 ; 2.44077
29.09.1996 ; 2.4454
30.09.1996 ; 2.45
01.10.1996 ; 2.45455
02.10.1996 ; 2.45905
03.10.1996 ; 2.46352
04.10.1996 ; 2.46793
05.10.1996 ; 2.47231
06.10.1996 ; 2.47663
07.10.1996 ; 2.48091
08.10.1996 ; 2.48515
09.10.1996 ; 2.48933
10.10.1996 ; 2.49347
11.10.1996 ; 2.49756
12.10.1996 ; 2.50161
13.10.1996 ; 2.5056
14.10.1996 ; 2.50955
15.10.1996 ; 2.51344
16.10.1996 ; 2.51729
17.10.1996 ; 2.52108
18.10.1996 ; 2.52483
19.10.1996 ; 2.52852
20.10.1996 ; 2.53217
21.10.1996 ; 2.53576
22.10.1996 ; 2.53929
23.10.1996 ; 2.54278
24.10.1996 ; 2.54621
25.10.1996 ; 2.54959
26.10.1996 ; 2.55291
27.10.1996 ; 2.55618
28.10.1996 ; 2.55939
29.10.1996 ; 2.56255
30.10.1996 ; 2.56566
31.10.1996 ; 2.56871
01.11.1996 ; 2.5717
02.11.1996 ; 2.57463
03.11.1996 ; 2.57751
04.11.1996 ; 2.58033
05.11.1996 ; 2.58309
06.11.1996 ; 2.5858
07.11.1996 ; 2.58844
08.11.1996 ; 2.59103
09.11.1996 ; 2.59356
10.11.1996 ; 2.59603
11.11.1996 ; 2.59844
12.11.1996 ; 2.60079
13.11.1996 ; 2.60307
14.11.1996 ; 2.6053
15.11.1996 ; 2.60747
16.11.1996 ; 2.60957
17.11.1996 ; 2.61162
18.11.1996 ; 2.6136
19.11.1996 ; 2.61552
20.11.1996 ; 2.61738
21.11.1996 ; 2.61917
22.11.1996 ; 2.6209
23.11.1996 ; 2.62257
24.11.1996 ; 2.62417
25.11.1996 ; 2.62571
26.11.1996 ; 2.62719
27.11.1996 ; 2.6286
28.11.1996 ; 2.62995
29.11.1996 ; 2.63123
30.11.1996 ; 2.63245
01.12.1996 ; 2.6336
02.12.1996 ; 2.63469
03.12.1996 ; 2.63571
04.12.1996 ; 2.63666
05.12.1996 ; 2.63755
06.12.1996 ; 2.63838
07.12.1996 ; 2.63913
08.12.1996 ; 2.63982
09.12.1996 ; 2.64045
10.12.1996 ; 2.641
11.12.1996 ; 2.64149
12.12.1996 ; 2.64192
13.12.1996 ; 2.64227
14.12.1996 ; 2.64256
15.12.1996 ; 2.64278
16.12.1996 ; 2.64293
17.12.1996 ; 2.64301
18.12.1996 ; 2.64303
19.12.1996 ; 2.64298
20.12.1996 ; 2.64286
21.12.1996 ; 2.64267
22.12.1996 ; 2.64242
23.12.1996 ; 2.64209
24.12.1996 ; 2.6417
25.12.1996 ; 2.64124
26.12.1996 ; 2.64071
27.12.1996 ; 2.64011
28.12.1996 ; 2.63945
29.12.1996 ; 2.63871
30.12.1996 ; 2.63791
31.12.1996 ; 2.63704
01.01.1997 ; 2.6361
02.01.1997 ; 2.63509
03.01.1997 ; 2.63401
04.01.1997 ; 2.63287
05.01.1997 ; 2.63165
06.01.1997 ; 2.63037
07.01.1997 ; 2.62902
08.01.1997 ; 2.6276
09.01.1997 ; 2.62611
10.01.1997 ; 2.62455
11.01.1997 ; 2.62293
12.01.1997 ; 2.62124
13.01.1997 ; 2.61948
14.01.1997 ; 2.61765
15.01.1997 ; 2.61575
16.01.1997 ; 2.61379
17.01.1997 ; 2.61176
18.01.1997 ; 2.60966
19.01.1997 ; 2.6075
20.01.1997 ; 2.60526
21.01.1997 ; 2.60296
22.01.1997 ; 2.6006
23.01.1997 ; 2.59816
24.01.1997 ; 2.59566
25.01.1997 ; 2.5931
26.01.1997 ; 2.59046
27.01.1997 ; 2.58777
28.01.1997 ; 2.585
29.01.1997 ; 2.58217
30.01.1997 ; 2.57928
31.01.1997 ; 2.57632
01.02.1997 ; 2.57329
02.02.1997 ; 2.5702
03.02.1997 ; 2.56704
04.02.1997 ; 2.56383
05.02.1997 ; 2.56054
06.02.1997 ; 2.5572
07.02.1997 ; 2.55378
08.02.1997 ; 2.55031
09.02.1997 ; 2.54677
10.02.1997 ; 2.54317
11.02.1997 ; 2.53951
12.02.1997 ; 2.53579
13.02.1997 ; 2.532
14.02.1997 ; 2.52815
15.02.1997 ; 2.52424
16.02.1997 ; 2.52027
17.02.1997 ; 2.51624
18.02.1997 ; 2.51215
19.02.1997 ; 2.508
20.02.1997 ; 2.50379
21.02.1997 ; 2.49951
22.02.1997 ; 2.49518
23.02.1997 ; 2.4908
24.02.1997 ; 2.48635
25.02.1997 ; 2.48184
26.02.1997 ; 2.47728
27.02.1997 ; 2.47266
28.02.1997 ; 2.46798
01.03.1997 ; 2.46325
02.03.1997 ; 2.45845
03.03.1997 ; 2.45361
04.03.1997 ; 2.4487
05.03.1997 ; 2.44375
06.03.1997 ; 2.43873
07.03.1997 ; 2.43367
08.03.1997 ; 2.42855
09.03.1997 ; 2.42337
10.03.1997 ; 2.41814
11.03.1997 ; 2.41286
12.03.1997 ; 2.40753
13.03.1997 ; 2.40214
14.03.1997 ; 2.3967
15.03.1997 ; 2.39121
16.03.1997 ; 2.38567
17.03.1997 ; 2.38008
18.03.1997 ; 2.37444
19.03.1997 ; 2.36875
20.03.1997 ; 2.36301
21.03.1997 ; 2.35723
22.03.1997 ; 2.35139
23.03.1997 ; 2.34551
24.03.1997 ; 2.33957
25.03.1997 ; 2.33359
26.03.1997 ; 2.32757
27.03.1997 ; 2.3215
28.03.1997 ; 2.31538
29.03.1997 ; 2.30922
30.03.1997 ; 2.30301
31.03.1997 ; 2.29675
01.04.1997 ; 2.29046
02.04.1997 ; 2.28412
03.04.1997 ; 2.27773
04.04.1997 ; 2.27131
05.04.1997 ; 2.26484
06.04.1997 ; 2.25833
07.04.1997 ; 2.25178
08.04.1997 ; 2.24519
09.04.1997 ; 2.23855
10.04.1997 ; 2.23188
11.04.1997 ; 2.22517
12.04.1997 ; 2.21841
13.04.1997 ; 2.21162
14.04.1997 ; 2.20479
15.04.1997 ; 2.19793
16.04.1997 ; 2.19102
17.04.1997 ; 2.18408
18.04.1997 ; 2.17711
19.04.1997 ; 2.17009
20.04.1997 ; 2.16304
21.04.1997 ; 2.15596
22.04.1997 ; 2.14884
23.04.1997 ; 2.14169
24.04.1997 ; 2.1345
25.04.1997 ; 2.12728
26.04.1997 ; 2.12003
27.04.1997 ; 2.11275
28.04.1997 ; 2.10543
29.04.1997 ; 2.09808
30.04.1997 ; 2.0907
01.05.1997 ; 2.08329
02.05.1997 ; 2.07585
03.05.1997 ; 2.06838
04.05.1997 ; 2.06088
05.05.1997 ; 2.05336
06.05.1997 ; 2.0458
07.05.1997 ; 2.03822
08.05.1997 ; 2.0306
09.05.1997 ; 2.02297
10.05.1997 ; 2.0153
11.05.1997 ; 2.00761
12.05.1997 ; 1.99989
13.05.1997 ; 1.99215
14.05.1997 ; 1.98439
15.05.1997 ; 1.9766
16.05.1997 ; 1.96878
17.05.1997 ; 1.96094
18.05.1997 ; 1.95308
19.05.1997 ; 1.9452
20.05.1997 ; 1.93729
21.05.1997 ; 1.92936
22.05.1997 ; 1.92141
23.05.1997 ; 1.91344
24.05.1997 ; 1.90545
25.05.1997 ; 1.89744
26.05.1997 ; 1.88941
27.05.1997 ; 1.88136
28.05.1997 ; 1.87329
29.05.1997 ; 1.86521
30.05.1997 ; 1.8571
31.05.1997 ; 1.84898
01.06.1997 ; 1.84084
02.06.1997 ; 1.83269
03.06.1997 ; 1.82451
04.06.1997 ; 1.81632
05.06.1997 ; 1.80812
06.06.1997 ; 1.7999
07.06.1997 ; 1.79167
08.06.1997 ; 1.78342
09.06.1997 ; 1.77516
10.06.1997 ; 1.76688
11.06.1997 ; 1.7586
12.06.1997 ; 1.7503
13.06.1997 ; 1.74198
14.06.1997 ; 1.73366
15.06.1997 ; 1.72532
16.06.1997 ; 1.71697
17.06.1997 ; 1.70861
18.06.1997 ; 1.70025
19.06.1997 ; 1.69187
20.06.1997 ; 1.68348
21.06.1997 ; 1.67508
22.06.1997 ; 1.66668
23.06.1997 ; 1.65826
24.06.1997 ; 1.64984
25.06.1997 ; 1.64141
26.06.1997 ; 1.63297
27.06.1997 ; 1.62452
28.06.1997 ; 1.61607
29.06.1997 ; 1.60762
30.06.1997 ; 1.59915
01.07.1997 ; 1.59068
02.07.1997 ; 1.58221
03.07.1997 ; 1.57373
04.07.1997 ; 1.56525
05.07.1997 ; 1.55676
06.07.1997 ; 1.54827
07.07.1997 ; 1.53977
08.07.1997 ; 1.53128
09.07.1997 ; 1.52278
10.07.1997 ; 1.51427
11.07.1997 ; 1.50577
12.07.1997 ; 1.49726
13.07.1997 ; 1.48876
14.07.1997 ; 1.48025
15.07.1997 ; 1.47174
16.07.1997 ; 1.46323
17.07.1997 ; 1.45472
18.07.1997 ; 1.44621
19.07.1997 ; 1.43771
20.07.1997 ; 1.4292
21.07.1997 ; 1.42069
22.07.1997 ; 1.41219
23.07.1997 ; 1.40369
24.07.1997 ; 1.39519
25.07.1997 ; 1.38669
26.07.1997 ; 1.3782
27.07.1997 ; 1.36971
28.07.1997 ; 1.36122
29.07.1997 ; 1.35274
30.07.1997 ; 1.34426
31.07.1997 ; 1.33579
01.08.1997 ; 1.32732
02.08.1997 ; 1.31886
03.08.1997 ; 1.3104
04.08.1997 ; 1.30195
05.08.1997 ; 1.29351
06.08.1997 ; 1.28507
07.08.1997 ; 1.27664
08.08.1997 ; 1.26821
09.08.1997 ; 1.25979
10.08.1997 ; 1.25138
11.08.1997 ; 1.24298
12.08.1997 ; 1.23459
13.08.1997 ; 1.22621
14.08.1997 ; 1.21783
15.08.1997 ; 1.20947
16.08.1997 ; 1.20111
17.08.1997 ; 1.19276
18.08.1997 ; 1.18443
19.08.1997 ; 1.1761
20.08.1997 ; 1.16779
21.08.1997 ; 1.15949
22.08.1997 ; 1.1512
23.08.1997 ; 1.14292
24.08.1997 ; 1.13465
25.08.1997 ; 1.12639
26.08.1997 ; 1.11815
27.08.1997 ; 1.10992
28.08.1997 ; 1.10171
29.08.1997 ; 1.09351
30.08.1997 ; 1.08532
31.08.1997 ; 1.07715
01.09.1997 ; 1.06899
02.09.1997 ; 1.06084
03.09.1997 ; 1.05272
04.09.1997 ; 1.04461
05.09.1997 ; 1.03651
06.09.1997 ; 1.02843
07.09.1997 ; 1.02037
08.09.1997 ; 1.01232
09.09.1997 ; 1.00429
10.09.1997 ; 0.996283
11.09.1997 ; 0.988291
12.09.1997 ; 0.980318
13.09.1997 ; 0.972363
14.09.1997 ; 0.964428
15.09.1997 ; 0.956512
16.09.1997 ; 0.948616
17.09.1997 ; 0.940741
18.09.1997 ; 0.932887
19.09.1997 ; 0.925054
20.09.1997 ; 0.917242
21.09.1997 ; 0.909453
22.09.1997 ; 0.901686
23.09.1997 ; 0.893941
24.09.1997 ; 0.886221
25.09.1997 ; 0.878524
26.09.1997 ; 0.870851
27.09.1997 ; 0.863202
28.09.1997 ; 0.855579
29.09.1997 ; 0.847982
30.09.1997 ; 0.840411
01.10.1997 ; 0.832866
02.10.1997 ; 0.825349
03.10.1997 ; 0.817859
04.10.1997 ; 0.810397
05.10.1997 ; 0.802965
06.10.1997 ; 0.795561
07.10.1997 ; 0.788188
08.10.1997 ; 0.780845
09.10.1997 ; 0.773533
10.10.1997 ; 0.766253
11.10.1997 ; 0.759005
12.10.1997 ; 0.75179
13.10.1997 ; 0.744609
14.10.1997 ; 0.737463
15.10.1997 ; 0.730352
16.10.1997 ; 0.723277
17.10.1997 ; 0.716238
18.10.1997 ; 0.709237
19.10.1997 ; 0.702275
20.10.1997 ; 0.695351
21.10.1997 ; 0.688468
22.10.1997 ; 0.681625
23.10.1997 ; 0.674825
24.10.1997 ; 0.668067
25.10.1997 ; 0.661353
26.10.1997 ; 0.654684
27.10.1997 ; 0.648061
28.10.1997 ; 0.641484
29.10.1997 ; 0.634956
30.10.1997 ; 0.628477
31.10.1997 ; 0.622049
01.11.1997 ; 0.615672
02.11.1997 ; 0.609348
03.11.1997 ; 0.603078
04.11.1997 ; 0.596863
05.11.1997 ; 0.590706
06.11.1997 ; 0.584607
07.11.1997 ; 0.578568
08.11.1997 ; 0.572591
09.11.1997 ; 0.566676
10.11.1997 ; 0.560826
11.11.1997 ; 0.555043
12.11.1997 ; 0.549327
13.11.1997 ; 0.543682
14.11.1997 ; 0.538107
15.11.1997 ; 0.532607
16.11.1997 ; 0.527182
17.11.1997 ; 0.521834
18.11.1997 ; 0.516566
19.11.1997 ; 0.51138
20.11.1997 ; 0.506277
21.11.1997 ; 0.50126
22.11.1997 ; 0.496332
23.11.1997 ; 0.491494
24.11.1997 ; 0.486748
25.11.1997 ; 0.482098
26.11.1997 ; 0.477546
27.11.1997 ; 0.473094
28.11.1997 ; 0.468745
29.11.1997 ; 0.4645
30.11.1997 ; 0.460364
01.12.1997 ; 0.456338
02.12.1997 ; 0.452425
03.12.1997 ; 0.448628
04.12.1997 ; 0.444949
05.12.1997 ; 0.441391
06.12.1997 ; 0.437957
07.12.1997 ; 0.434649
08.12.1997 ; 0.43147
09.12.1997 ; 0.428423
10.12.1997 ; 0.42551
11.12.1997 ; 0.422733
12.12.1997 ; 0.420096
13.12.1997 ; 0.4176
14.12.1997 ; 0.415247
15.12.1997 ; 0.413041
16.12.1997 ; 0.410983
17.12.1997 ; 0.409076
18.12.1997 ; 0.40732
19.12.1997 ; 0.405719
20.12.1997 ; 0.404273
21.12.1997 ; 0.402984
22.12.1997 ; 0.401854
23.12.1997 ; 0.400883
24.12.1997 ; 0.400074
25.12.1997 ; 0.399426
26.12.1997 ; 0.39894
27.12.1997 ; 0.398617
28.12.1997 ; 0.398457
29.12.1997 ; 0.398461
30.12.1997 ; 0.398628
31.12.1997 ; 0.398957
01.01.1998 ; 0.39945
02.01.1998 ; 0.400104
03.01.1998 ; 0.40092
04.01.1998 ; 0.401895
05.01.1998 ; 0.40303
06.01.1998 ; 0.404323
07.01.1998 ; 0.405772
08.01.1998 ; 0.407375
09.01.1998 ; 0.409132
10.01.1998 ; 0.411039
11.01.1998 ; 0.413096
12.01.1998 ; 0.415299
13.01.1998 ; 0.417647
14.01.1998 ; 0.420138
15.01.1998 ; 0.422769
16.01.1998 ; 0.425537
17.01.1998 ; 0.42844
18.01.1998 ; 0.431476
19.01.1998 ; 0.434642
20.01.1998 ; 0.437935
21.01.1998 ; 0.441353
22.01.1998 ; 0.444893
23.01.1998 ; 0.448552
24.01.1998 ; 0.452327
25.01.1998 ; 0.456217
26.01.1998 ; 0.460217
27.01.1998 ; 0.464327
28.01.1998 ; 0.468542
29.01.1998 ; 0.472861
30.01.1998 ; 0.47728
31.01.1998 ; 0.481798
01.02.1998 ; 0.486412
02.02.1998 ; 0.491119
03.02.1998 ; 0.495918
04.02.1998 ; 0.500805
05.02.1998 ; 0.505778
06.02.1998 ; 0.510836
07.02.1998 ; 0.515976
08.02.1998 ; 0.521195
09.02.1998 ; 0.526492
10.02.1998 ; 0.531865
11.02.1998 ; 0.537312
12.02.1998 ; 0.542831
13.02.1998 ; 0.54842
14.02.1998 ; 0.554077
15.02.1998 ; 0.5598
16.02.1998 ; 0.565588
17.02.1998 ; 0.57144
18.02.1998 ; 0.577352
19.02.1998 ; 0.583325
20.02.1998 ; 0.589356
21.02.1998 ; 0.595444
22.02.1998 ; 0.601588
23.02.1998 ; 0.607786
24.02.1998 ; 0.614036
25.02.1998 ; 0.620339
26.02.1998 ; 0.626691
27.02.1998 ; 0.633093
28.02.1998 ; 0.639542
01.03.1998 ; 0.646039
02.03.1998 ; 0.652581
03.03.1998 ; 0.659168
04.03.1998 ; 0.665798
05.03.1998 ; 0.672471
06.03.1998 ; 0.679186
07.03.1998 ; 0.685942
08.03.1998 ; 0.692737
09.03.1998 ; 0.699572
10.03.1998 ; 0.706444
11.03.1998 ; 0.713354
12.03.1998 ; 0.720301
13.03.1998 ; 0.727283
14.03.1998 ; 0.734301
15.03.1998 ; 0.741352
16.03.1998 ; 0.748438
17.03.1998 ; 0.755556
18.03.1998 ; 0.762707
19.03.1998 ; 0.769889
20.03.1998 ; 0.777102
21.03.1998 ; 0.784345
22.03.1998 ; 0.791619
23.03.1998 ; 0.798922
24.03.1998 ; 0.806253
25.03.1998 ; 0.813612
26.03.1998 ; 0.820999
27.03.1998 ; 0.828414
28.03.1998 ; 0.835854
29.03.1998 ; 0.843321
30.03.1998 ; 0.850814
31.03.1998 ; 0.858331
01.04.1998 ; 0.865873
02.04.1998 ; 0.87344
03.04.1998 ; 0.88103
04.04.1998 ; 0.888644
05.04.1998 ; 0.896281
06.04.1998 ; 0.90394
07.04.1998 ; 0.911621
08.04.1998 ; 0.919324
09.04.1998 ; 0.927049
10.04.1998 ; 0.934794
11.04.1998 ; 0.94256
12.04.1998 ; 0.950346
13.04.1998 ; 0.958152
14.04.1998 ; 0.965978
15.04.1998 ; 0.973822
16.04.1998 ; 0.981686
17.04.1998 ; 0.989568
18.04.1998 ; 0.997468
19.04.1998 ; 1.00539
20.04.1998 ; 1.01332
21.04.1998 ; 1.02127
22.04.1998 ; 1.02924
23.04.1998 ; 1.03723
24.04.1998 ; 1.04523
25.04.1998 ; 1.05325
26.04.1998 ; 1.06128
27.04.1998 ; 1.06933
28.04.1998 ; 1.07739
29.04.1998 ; 1.08547
30.04.1998 ; 1.09356
01.05.1998 ; 1.10167
02.05.1998 ; 1.10979
03.05.1998 ; 1.11792
04.05.1998 ; 1.12607
05.05.1998 ; 1.13423
06.05.1998 ; 1.1424
07.05.1998 ; 1.15058
08.05.1998 ; 1.15878
09.05.1998 ; 1.16698
10.05.1998 ; 1.1752
11.05.1998 ; 1.18343
12.05.1998 ; 1.19167
13.05.1998 ; 1.19992
14.05.1998 ; 1.20818
15.05.1998 ; 1.21645
16.05.1998 ; 1.22473
17.05.1998 ; 1.23302
18.05.1998 ; 1.24132
19.05.1998 ; 1.24963
20.05.1998 ; 1.25794
21.05.1998 ; 1.26627
22.05.1998 ; 1.2746
23.05.1998 ; 1.28294
24.05.1998 ; 1.29128
25.05.1998 ; 1.29964
26.05.1998 ; 1.308
27.05.1998 ; 1.31636
28.05.1998 ; 1.32473
29.05.1998 ; 1.33311
30.05.1998 ; 1.34149
31.05.1998 ; 1.34988
01.06.1998 ; 1.35827
02.06.1998 ; 1.36667
03.06.1998 ; 1.37507
04.06.1998 ; 1.38348
05.06.1998 ; 1.39189
06.06.1998 ; 1.4003
07.06.1998 ; 1.40871
08.06.1998 ; 1.41713
09.06.1998 ; 1.42555
10.06.1998 ; 1.43397
11.06.1998 ; 1.4424
12.06.1998 ; 1.45082
13.06.1998 ; 1.45925
14.06.1998 ; 1.46768
15.06.1998 ; 1.4761
16.06.1998 ; 1.48453
17.06.1998 ; 1.49296
18.06.1998 ; 1.50138
19.06.1998 ; 1.50981
20.06.1998 ; 1.51823
21.06.1998 ; 1.52666
22.06.1998 ; 1.53508
23.06.1998 ; 1.5435
24.06.1998 ; 1.55191
25.06.1998 ; 1.56033
26.06.1998 ; 1.56874
27.06.1998 ; 1.57714
28.06.1998 ; 1.58554
29.06.1998 ; 1.59394
30.06.1998 ; 1.60233
01.07.1998 ; 1.61072
02.07.1998 ; 1.61911
03.07.1998 ; 1.62748
04.07.1998 ; 1.63585
05.07.1998 ; 1.64422
06.07.1998 ; 1.65258
07.07.1998 ; 1.66093
08.07.1998 ; 1.66927
09.07.1998 ; 1.67761
10.07.1998 ; 1.68593
11.07.1998 ; 1.69425
12.07.1998 ; 1.70256
13.07.1998 ; 1.71086
14.07.1998 ; 1.71915
15.07.1998 ; 1.72743
16.07.1998 ; 1.7357
17.07.1998 ; 1.74396
18.07.1998 ; 1.75221
19.07.1998 ; 1.76044
20.07.1998 ; 1.76867
21.07.1998 ; 1.77688
22.07.1998 ; 1.78508
23.07.1998 ; 1.79326
24.07.1998 ; 1.80144
25.07.1998 ; 1.80959
26.07.1998 ; 1.81774
27.07.1998 ; 1.82587
28.07.1998 ; 1.83398
29.07.1998 ; 1.84208
30.07.1998 ; 1.85016
31.07.1998 ; 1.85822
01.08.1998 ; 1.86627
02.08.1998 ; 1.8743
03.08.1998 ; 1.88232
04.08.1998 ; 1.89031
05.08.1998 ; 1.89829
06.08.1998 ; 1.90625
07.08.1998 ; 1.91419
08.08.1998 ; 1.92211
09.08.1998 ; 1.93001
10.08.1998 ; 1.93789
11.08.1998 ; 1.94574
12.08.1998 ; 1.95358
13.08.1998 ; 1.96139
14.08.1998 ; 1.96919
15.08.1998 ; 1.97696
16.08.1998 ; 1.9847
17.08.1998 ; 1.99242
18.08.1998 ; 2.00012
19.08.1998 ; 2.0078
20.08.1998 ; 2.01545
21.08.1998 ; 2.02307
22.08.1998 ; 2.03067
23.08.1998 ; 2.03824
24.08.1998 ; 2.04579
25.08.1998 ; 2.05331
26.08.1998 ; 2.0608
27.08.1998 ; 2.06826
28.08.1998 ; 2.07569
29.08.1998 ; 2.0831
30.08.1998 ; 2.09048
31.08.1998 ; 2.09782
01.09.1998 ; 2.10514
02.09.1998 ; 2.11243
03.09.1998 ; 2.11968
04.09.1998 ; 2.12691
05.09.1998 ; 2.1341
06.09.1998 ; 2.14126
07.09.1998 ; 2.14838
08.09.1998 ; 2.15547
09.09.1998 ; 2.16253
10.09.1998 ; 2.16956
11.09.1998 ; 2.17655
12.09.1998 ; 2.1835
13.09.1998 ; 2.19042
14.09.1998 ; 2.19731
15.09.1998 ; 2.20415
16.09.1998 ; 2.21096
17.09.1998 ; 2.21774
18.09.1998 ; 2.22447
19.09.1998 ; 2.23117
20.09.1998 ; 2.23782
21.09.1998 ; 2.24444
22.09.1998 ; 2.25102
23.09.1998 ; 2.25756
24.09.1998 ; 2.26406
25.09.1998 ; 2.27052
26.09.1998 ; 2.27693
27.09.1998 ; 2.28331
28.09.1998 ; 2.28964
29.09.1998 ; 2.29593
30.09.1998 ; 2.30217
01.10.1998 ; 2.30837
02.10.1998 ; 2.31453
03.10.1998 ; 2.32064
04.10.1998 ; 2.32671
05.10.1998 ; 2.33273
06.10.1998 ; 2.33871
07.10.1998 ; 2.34464
08.10.1998 ; 2.35053
09.10.1998 ; 2.35636
10.10.1998 ; 2.36215
11.10.1998 ; 2.36789
12.10.1998 ; 2.37358
13.10.1998 ; 2.37923
14.10.1998 ; 2.38482
15.10.1998 ; 2.39037
16.10.1998 ; 2.39586
17.10.1998 ; 2.40131
18.10.1998 ; 2.4067
19.10.1998 ; 2.41204
20.10.1998 ; 2.41733
21.10.1998 ; 2.42257
22.10.1998 ; 2.42775
23.10.1998 ; 2.43288
24.10.1998 ; 2.43796
25.10.1998 ; 2.44299
