time (days); x ; y ; r ; f ; E ; M ; P
9208 ; -22.4944 ; -4.33077 ; 22.9075 ; -2.95139 ; 1.58587e+09 ; 1.58587e+09 ; 27410.9
9209 ; -30.3352 ; -3.06408 ; 30.4896 ; -3.04093 ; 1.58604e+09 ; 1.58604e+09 ; 27410.9
9210 ; -34.1854 ; -1.3664 ; 34.2127 ; -3.10164 ; 1.58622e+09 ; 1.58622e+09 ; 27410.9
9211 ; -34.9202 ; 0.461564 ; 34.9232 ; 3.12838 ; 1.58639e+09 ; 1.58639e+09 ; 27410.9
9212 ; -32.671 ; 2.24838 ; 32.7482 ; 3.07288 ; 1.58656e+09 ; 1.58656e+09 ; 27410.9
9213 ; -27.0035 ; 3.78733 ; 27.2678 ; 3.00225 ; 1.58673e+09 ; 1.58673e+09 ; 27410.9
9214 ; -16.1892 ; 4.52752 ; 16.8103 ; 2.8689 ; 1.58691e+09 ; 1.58691e+09 ; 27410.9
9215 ; -9.4661 ; -4.08304 ; 10.3091 ; -2.73437 ; 1.58708e+09 ; 1.58708e+09 ; 27410.9
9216 ; -23.7531 ; -4.21778 ; 24.1246 ; -2.96586 ; 1.58725e+09 ; 1.58725e+09 ; 27410.9
9217 ; -31.0017 ; -2.86781 ; 31.134 ; -3.04935 ; 1.58742e+09 ; 1.58742e+09 ; 27410.9
9218 ; -34.4384 ; -1.14259 ; 34.4573 ; -3.10843 ; 1.58759e+09 ; 1.58759e+09 ; 27410.9
9219 ; -34.8059 ; 0.689053 ; 34.8128 ; 3.1218 ; 1.58777e+09 ; 1.58777e+09 ; 27410.9
9220 ; -32.1697 ; 2.45864 ; 32.2635 ; 3.06531 ; 1.58794e+09 ; 1.58794e+09 ; 27410.9
9221 ; -26.0043 ; 3.94324 ; 26.3016 ; 2.9911 ; 1.58811e+09 ; 1.58811e+09 ; 27410.9
9222 ; -14.2231 ; 4.4706 ; 14.9092 ; 2.83705 ; 1.58828e+09 ; 1.58828e+09 ; 27410.9
9223 ; -12.0002 ; -4.33622 ; 12.7596 ; -2.79485 ; 1.58846e+09 ; 1.58846e+09 ; 27410.9
9224 ; -24.9179 ; -4.08809 ; 25.251 ; -2.97898 ; 1.58863e+09 ; 1.58863e+09 ; 27410.9
9225 ; -31.6112 ; -2.66627 ; 31.7235 ; -3.05745 ; 1.5888e+09 ; 1.5888e+09 ; 27410.9
9226 ; -34.6447 ; -0.917234 ; 34.6569 ; -3.11512 ; 1.58897e+09 ; 1.58897e+09 ; 27410.9
9227 ; -34.646 ; 0.915636 ; 34.6581 ; 3.11517 ; 1.58914e+09 ; 1.58914e+09 ; 27410.9
9228 ; -31.6153 ; 2.66483 ; 31.7274 ; 3.0575 ; 1.58932e+09 ; 1.58932e+09 ; 27410.9
9229 ; -24.9258 ; 4.08712 ; 25.2587 ; 2.97907 ; 1.58949e+09 ; 1.58949e+09 ; 27410.9
9230 ; -12.0168 ; 4.33752 ; 12.7757 ; 2.79519 ; 1.58966e+09 ; 1.58966e+09 ; 27410.9
9231 ; -14.2085 ; -4.46997 ; 14.895 ; -2.8368 ; 1.58983e+09 ; 1.58983e+09 ; 27410.9
9232 ; -25.997 ; -3.9443 ; 26.2945 ; -2.99102 ; 1.59001e+09 ; 1.59001e+09 ; 27410.9
9233 ; -32.1659 ; -2.46011 ; 32.2599 ; -3.06526 ; 1.59018e+09 ; 1.59018e+09 ; 27410.9
9234 ; -34.805 ; -0.690658 ; 34.8118 ; -3.12175 ; 1.59035e+09 ; 1.59035e+09 ; 27410.9
9235 ; -34.44 ; 1.141 ; 34.4589 ; 3.10847 ; 1.59052e+09 ; 1.59052e+09 ; 27410.9
9236 ; -31.0062 ; 2.8664 ; 31.1384 ; 3.04941 ; 1.59069e+09 ; 1.59069e+09 ; 27410.9
9237 ; -23.7616 ; 4.21692 ; 24.1329 ; 2.96595 ; 1.59087e+09 ; 1.59087e+09 ; 27410.9
9238 ; -9.48547 ; 4.08542 ; 10.3279 ; 2.7349 ; 1.59104e+09 ; 1.59104e+09 ; 27410.9
9239 ; -16.176 ; -4.52732 ; 16.7976 ; -2.8687 ; 1.59121e+09 ; 1.59121e+09 ; 27410.9
9240 ; -26.9967 ; -3.78847 ; 27.2613 ; -3.00217 ; 1.59138e+09 ; 1.59138e+09 ; 27410.9
9241 ; -32.6676 ; -2.24988 ; 32.745 ; -3.07283 ; 1.59156e+09 ; 1.59156e+09 ; 27410.9
9242 ; -34.9195 ; -0.463173 ; 34.9226 ; -3.12833 ; 1.59173e+09 ; 1.59173e+09 ; 27410.9
9243 ; -34.1874 ; 1.36482 ; 34.2146 ; 3.10169 ; 1.5919e+09 ; 1.5919e+09 ; 27410.9
9244 ; -30.3401 ; 3.06271 ; 30.4943 ; 3.04099 ; 1.59207e+09 ; 1.59207e+09 ; 27410.9
9245 ; -22.5036 ; 4.33004 ; 22.9164 ; 2.9515 ; 1.59224e+09 ; 1.59224e+09 ; 27410.9
9246 ; -6.45899 ; 3.61387 ; 7.40125 ; 2.63148 ; 1.59242e+09 ; 1.59242e+09 ; 27410.9
9247 ; -17.9532 ; -4.53109 ; 18.5162 ; -2.89437 ; 1.59259e+09 ; 1.59259e+09 ; 27410.9
9248 ; -27.9226 ; -3.62226 ; 28.1566 ; -3.01259 ; 1.59276e+09 ; 1.59276e+09 ; 27410.9
9249 ; -33.1177 ; -2.0361 ; 33.1802 ; -3.08019 ; 1.59293e+09 ; 1.59293e+09 ; 27410.9
9250 ; -34.9887 ; -0.235088 ; 34.9895 ; -3.13487 ; 1.59311e+09 ; 1.59311e+09 ; 27410.9
9251 ; -33.8875 ; 1.58675 ; 33.9246 ; 3.0948 ; 1.59328e+09 ; 1.59328e+09 ; 27410.9
9252 ; -29.6148 ; 3.25303 ; 29.7929 ; 3.03219 ; 1.59345e+09 ; 1.59345e+09 ; 27410.9
9253 ; -21.1419 ; 4.42315 ; 21.5996 ; 2.93535 ; 1.59362e+09 ; 1.59362e+09 ; 27410.9
9254 ; -2.4444 ; 2.53167 ; 3.51915 ; 2.33866 ; 1.59379e+09 ; 1.59379e+09 ; 27410.9
9255 ; -19.573 ; -4.49497 ; 20.0825 ; -2.91586 ; 1.59397e+09 ; 1.59397e+09 ; 27410.9
9256 ; -28.7792 ; -3.44705 ; 28.9849 ; -3.02239 ; 1.59414e+09 ; 1.59414e+09 ; 27410.9
9257 ; -33.5176 ; -1.81923 ; 33.5669 ; -3.08737 ; 1.59431e+09 ; 1.59431e+09 ; 27410.9
9258 ; -35.0126 ; -0.00669723 ; 35.0126 ; -3.1414 ; 1.59448e+09 ; 1.59448e+09 ; 27410.9
9259 ; -33.5395 ; 1.80643 ; 33.5881 ; 3.08778 ; 1.59466e+09 ; 1.59466e+09 ; 27410.9
9260 ; -28.8274 ; 3.43652 ; 29.0315 ; 3.02294 ; 1.59483e+09 ; 1.59483e+09 ; 27410.9
9261 ; -19.6637 ; 4.49182 ; 20.1702 ; 2.91701 ; 1.595e+09 ; 1.595e+09 ; 27410.9
9262 ; -2.14683 ; -2.41518 ; 3.2314 ; -2.29744 ; 1.59517e+09 ; 1.59517e+09 ; 27410.9
9263 ; -21.0586 ; -4.4279 ; 21.519 ; -2.93435 ; 1.59534e+09 ; 1.59534e+09 ; 27410.9
9264 ; -29.5704 ; -3.26398 ; 29.7499 ; -3.03166 ; 1.59552e+09 ; 1.59552e+09 ; 27410.9
9265 ; -33.8684 ; -1.5997 ; 33.9062 ; -3.09439 ; 1.59569e+09 ; 1.59569e+09 ; 27410.9
9266 ; -34.9913 ; 0.221701 ; 34.992 ; 3.13526 ; 1.59586e+09 ; 1.59586e+09 ; 27410.9
9267 ; -33.1425 ; 2.02347 ; 33.2042 ; 3.08061 ; 1.59603e+09 ; 1.59603e+09 ; 27410.9
9268 ; -27.9747 ; 3.61222 ; 28.207 ; 3.01318 ; 1.59621e+09 ; 1.59621e+09 ; 27410.9
9269 ; -18.0523 ; 4.52997 ; 18.612 ; 2.89573 ; 1.59638e+09 ; 1.59638e+09 ; 27410.9
9270 ; -6.25925 ; -3.57472 ; 7.20811 ; -2.62269 ; 1.59655e+09 ; 1.59655e+09 ; 27410.9
9271 ; -22.4268 ; -4.33609 ; 22.8421 ; -2.9506 ; 1.59672e+09 ; 1.59672e+09 ; 27410.9
9272 ; -30.2992 ; -3.07404 ; 30.4548 ; -3.04048 ; 1.59689e+09 ; 1.59689e+09 ; 27410.9
9273 ; -34.1711 ; -1.37789 ; 34.1989 ; -3.10129 ; 1.59707e+09 ; 1.59707e+09 ; 27410.9
9274 ; -34.9248 ; 0.449814 ; 34.9277 ; 3.12871 ; 1.59724e+09 ; 1.59724e+09 ; 27410.9
9275 ; -32.6954 ; 2.23744 ; 32.7719 ; 3.07327 ; 1.59741e+09 ; 1.59741e+09 ; 27410.9
9276 ; -27.053 ; 3.779 ; 27.3157 ; 3.0028 ; 1.59758e+09 ; 1.59758e+09 ; 27410.9
9277 ; -16.2851 ; 4.52886 ; 16.9031 ; 2.87035 ; 1.59776e+09 ; 1.59776e+09 ; 27410.9
9278 ; -9.32407 ; -4.06535 ; 10.1718 ; -2.73044 ; 1.59793e+09 ; 1.59793e+09 ; 27410.9
9279 ; -23.6905 ; -4.22404 ; 24.0642 ; -2.96515 ; 1.5981e+09 ; 1.5981e+09 ; 27410.9
9280 ; -30.9687 ; -2.87806 ; 31.1022 ; -3.04892 ; 1.59827e+09 ; 1.59827e+09 ; 27410.9
9281 ; -34.4265 ; -1.15417 ; 34.4458 ; -3.10808 ; 1.59844e+09 ; 1.59844e+09 ; 27410.9
9282 ; -34.8129 ; 0.677341 ; 34.8195 ; 3.12214 ; 1.59862e+09 ; 1.59862e+09 ; 27410.9
9283 ; -32.1968 ; 2.44789 ; 32.2897 ; 3.06571 ; 1.59879e+09 ; 1.59879e+09 ; 27410.9
9284 ; -26.0577 ; 3.93548 ; 26.3532 ; 2.9917 ; 1.59896e+09 ; 1.59896e+09 ; 27410.9
9285 ; -14.3299 ; 4.47515 ; 15.0124 ; 2.83889 ; 1.59913e+09 ; 1.59913e+09 ; 27410.9
9286 ; -11.8785 ; -4.3266 ; 12.6419 ; -2.79229 ; 1.59931e+09 ; 1.59931e+09 ; 27410.9
9287 ; -24.86 ; -4.09514 ; 25.1951 ; -2.97833 ; 1.59948e+09 ; 1.59948e+09 ; 27410.9
9288 ; -31.5812 ; -2.67679 ; 31.6944 ; -3.05704 ; 1.59965e+09 ; 1.59965e+09 ; 27410.9
9289 ; -34.6352 ; -0.928888 ; 34.6477 ; -3.11478 ; 1.59982e+09 ; 1.59982e+09 ; 27410.9
9290 ; -34.6554 ; 0.903978 ; 34.6672 ; 3.11551 ; 1.59999e+09 ; 1.59999e+09 ; 27410.9
9291 ; -31.6453 ; 2.65431 ; 31.7564 ; 3.05791 ; 1.60017e+09 ; 1.60017e+09 ; 27410.9
9292 ; -24.9835 ; 4.08003 ; 25.3145 ; 2.97971 ; 1.60034e+09 ; 1.60034e+09 ; 27410.9
9293 ; -12.1376 ; 4.34679 ; 12.8925 ; 2.7977 ; 1.60051e+09 ; 1.60051e+09 ; 27410.9
9294 ; -14.101 ; -4.46519 ; 14.7911 ; -2.83492 ; 1.60068e+09 ; 1.60068e+09 ; 27410.9
9295 ; -25.9433 ; -3.95203 ; 26.2426 ; -2.99042 ; 1.60086e+09 ; 1.60086e+09 ; 27410.9
9296 ; -32.1387 ; -2.47084 ; 32.2335 ; -3.06486 ; 1.60103e+09 ; 1.60103e+09 ; 27410.9
9297 ; -34.7978 ; -0.702367 ; 34.8049 ; -3.12141 ; 1.6012e+09 ; 1.6012e+09 ; 27410.9
9298 ; -34.4518 ; 1.12941 ; 34.4703 ; 3.10882 ; 1.60137e+09 ; 1.60137e+09 ; 27410.9
9299 ; -31.039 ; 2.85613 ; 31.1701 ; 3.04983 ; 1.60154e+09 ; 1.60154e+09 ; 27410.9
9300 ; -23.8239 ; 4.21061 ; 24.1931 ; 2.96666 ; 1.60172e+09 ; 1.60172e+09 ; 27410.9
9301 ; -9.62606 ; 4.10249 ; 10.4638 ; 2.73872 ; 1.60189e+09 ; 1.60189e+09 ; 27410.9
9302 ; -16.0795 ; -4.52582 ; 16.7043 ; -2.86723 ; 1.60206e+09 ; 1.60206e+09 ; 27410.9
9303 ; -26.947 ; -3.79678 ; 27.2132 ; -3.00162 ; 1.60223e+09 ; 1.60223e+09 ; 27410.9
9304 ; -32.643 ; -2.26081 ; 32.7212 ; -3.07244 ; 1.60241e+09 ; 1.60241e+09 ; 27410.9
9305 ; -34.9147 ; -0.474922 ; 34.918 ; -3.12799 ; 1.60258e+09 ; 1.60258e+09 ; 27410.9
9306 ; -34.2016 ; 1.35332 ; 34.2283 ; 3.10204 ; 1.60275e+09 ; 1.60275e+09 ; 27410.9
9307 ; -30.3759 ; 3.05272 ; 30.5289 ; 3.04143 ; 1.60292e+09 ; 1.60292e+09 ; 27410.9
9308 ; -22.571 ; 4.32466 ; 22.9815 ; 2.95228 ; 1.60309e+09 ; 1.60309e+09 ; 27410.9
9309 ; -6.63215 ; 3.6469 ; 7.5687 ; 2.63884 ; 1.60327e+09 ; 1.60327e+09 ; 27410.9
9310 ; -17.8656 ; -4.53197 ; 18.4315 ; -2.89316 ; 1.60344e+09 ; 1.60344e+09 ; 27410.9
9311 ; -27.8766 ; -3.63106 ; 28.1121 ; -3.01207 ; 1.60361e+09 ; 1.60361e+09 ; 27410.9
9312 ; -33.0957 ; -2.04721 ; 33.159 ; -3.07981 ; 1.60378e+09 ; 1.60378e+09 ; 27410.9
9313 ; -34.9862 ; -0.24686 ; 34.9871 ; -3.13454 ; 1.60396e+09 ; 1.60396e+09 ; 27410.9
9314 ; -33.9041 ; 1.57536 ; 33.9407 ; 3.09516 ; 1.60413e+09 ; 1.60413e+09 ; 27410.9
9315 ; -29.6537 ; 3.24337 ; 29.8305 ; 3.03265 ; 1.6043e+09 ; 1.6043e+09 ; 27410.9
9316 ; -21.2148 ; 4.4189 ; 21.6702 ; 2.93624 ; 1.60447e+09 ; 1.60447e+09 ; 27410.9
9317 ; -2.69725 ; 2.62487 ; 3.76366 ; 2.36979 ; 1.60464e+09 ; 1.60464e+09 ; 27410.9
9318 ; -19.4929 ; -4.49765 ; 20.0051 ; -2.91483 ; 1.60482e+09 ; 1.60482e+09 ; 27410.9
9319 ; -28.7367 ; -3.45628 ; 28.9438 ; -3.02189 ; 1.60499e+09 ; 1.60499e+09 ; 27410.9
9320 ; -33.4982 ; -1.83049 ; 33.5482 ; -3.087 ; 1.60516e+09 ; 1.60516e+09 ; 27410.9
9321 ; -35.0125 ; -0.0184778 ; 35.0125 ; -3.14106 ; 1.60533e+09 ; 1.60533e+09 ; 27410.9
9322 ; -33.5587 ; 1.79516 ; 33.6066 ; 3.08815 ; 1.60551e+09 ; 1.60551e+09 ; 27410.9
9323 ; -28.8696 ; 3.42724 ; 29.0723 ; 3.02343 ; 1.60568e+09 ; 1.60568e+09 ; 27410.9
9324 ; -19.743 ; 4.48896 ; 20.2469 ; 2.91802 ; 1.60585e+09 ; 1.60585e+09 ; 27410.9
9325 ; -1.87514 ; -2.3015 ; 2.96868 ; -2.25447 ; 1.60602e+09 ; 1.60602e+09 ; 27410.9
9326 ; -20.985 ; -4.43201 ; 21.4479 ; -2.93345 ; 1.60619e+09 ; 1.60619e+09 ; 27410.9
9327 ; -29.5311 ; -3.2736 ; 29.712 ; -3.03119 ; 1.60637e+09 ; 1.60637e+09 ; 27410.9
9328 ; -33.8515 ; -1.61108 ; 33.8898 ; -3.09404 ; 1.60654e+09 ; 1.60654e+09 ; 27410.9
9329 ; -34.9935 ; 0.209928 ; 34.9941 ; 3.13559 ; 1.60671e+09 ; 1.60671e+09 ; 27410.9
9330 ; -33.1642 ; 2.01235 ; 33.2252 ; 3.08099 ; 1.60688e+09 ; 1.60688e+09 ; 27410.9
9331 ; -28.0204 ; 3.60337 ; 28.2511 ; 3.0137 ; 1.60706e+09 ; 1.60706e+09 ; 27410.9
9332 ; -18.1389 ; 4.52887 ; 18.6958 ; 2.89692 ; 1.60723e+09 ; 1.60723e+09 ; 27410.9
9333 ; -6.08096 ; -3.53879 ; 7.0357 ; -2.61455 ; 1.6074e+09 ; 1.6074e+09 ; 27410.9
9334 ; -22.3589 ; -4.34135 ; 22.7764 ; -2.94981 ; 1.60757e+09 ; 1.60757e+09 ; 27410.9
9335 ; -30.2631 ; -3.08399 ; 30.4199 ; -3.04004 ; 1.60774e+09 ; 1.60774e+09 ; 27410.9
9336 ; -34.1567 ; -1.38938 ; 34.1849 ; -3.10094 ; 1.60792e+09 ; 1.60792e+09 ; 27410.9
9337 ; -34.9294 ; 0.438062 ; 34.9321 ; 3.12905 ; 1.60809e+09 ; 1.60809e+09 ; 27410.9
9338 ; -32.7197 ; 2.22649 ; 32.7954 ; 3.07365 ; 1.60826e+09 ; 1.60826e+09 ; 27410.9
9339 ; -27.1023 ; 3.77064 ; 27.3633 ; 3.00335 ; 1.60843e+09 ; 1.60843e+09 ; 27410.9
9340 ; -16.3805 ; 4.53006 ; 16.9953 ; 2.87178 ; 1.60861e+09 ; 1.60861e+09 ; 27410.9
9341 ; -9.18073 ; -4.04709 ; 10.0332 ; -2.7264 ; 1.60878e+09 ; 1.60878e+09 ; 27410.9
9342 ; -23.6277 ; -4.23025 ; 24.0034 ; -2.96443 ; 1.60895e+09 ; 1.60895e+09 ; 27410.9
9343 ; -30.9356 ; -2.88831 ; 31.0701 ; -3.0485 ; 1.60912e+09 ; 1.60912e+09 ; 27410.9
9344 ; -34.4145 ; -1.16575 ; 34.4342 ; -3.10773 ; 1.60929e+09 ; 1.60929e+09 ; 27410.9
9345 ; -34.8198 ; 0.665626 ; 34.8262 ; 3.12248 ; 1.60947e+09 ; 1.60947e+09 ; 27410.9
9346 ; -32.2238 ; 2.43713 ; 32.3158 ; 3.06611 ; 1.60964e+09 ; 1.60964e+09 ; 27410.9
9347 ; -26.1109 ; 3.92769 ; 26.4047 ; 2.99229 ; 1.60981e+09 ; 1.60981e+09 ; 27410.9
9348 ; -14.436 ; 4.4795 ; 15.115 ; 2.84071 ; 1.60998e+09 ; 1.60998e+09 ; 27410.9
9349 ; -11.7559 ; -4.31667 ; 12.5233 ; -2.78968 ; 1.61016e+09 ; 1.61016e+09 ; 27410.9
9350 ; -24.8019 ; -4.10216 ; 25.1388 ; -2.97768 ; 1.61033e+09 ; 1.61033e+09 ; 27410.9
9351 ; -31.5509 ; -2.68729 ; 31.6652 ; -3.05662 ; 1.6105e+09 ; 1.6105e+09 ; 27410.9
9352 ; -34.6256 ; -0.940539 ; 34.6384 ; -3.11444 ; 1.61067e+09 ; 1.61067e+09 ; 27410.9
9353 ; -34.6646 ; 0.892317 ; 34.6761 ; 3.11586 ; 1.61084e+09 ; 1.61084e+09 ; 27410.9
9354 ; -31.675 ; 2.64377 ; 31.7852 ; 3.05832 ; 1.61102e+09 ; 1.61102e+09 ; 27410.9
9355 ; -25.0409 ; 4.0729 ; 25.37 ; 2.98035 ; 1.61119e+09 ; 1.61119e+09 ; 27410.9
9356 ; -12.2576 ; 4.35576 ; 13.0085 ; 2.80016 ; 1.61136e+09 ; 1.61136e+09 ; 27410.9
9357 ; -13.9929 ; -4.46021 ; 14.6866 ; -2.83303 ; 1.61153e+09 ; 1.61153e+09 ; 27410.9
9358 ; -25.8894 ; -3.95972 ; 26.1905 ; -2.98982 ; 1.61171e+09 ; 1.61171e+09 ; 27410.9
9359 ; -32.1112 ; -2.48157 ; 32.207 ; -3.06447 ; 1.61188e+09 ; 1.61188e+09 ; 27410.9
9360 ; -34.7906 ; -0.714075 ; 34.7979 ; -3.12107 ; 1.61205e+09 ; 1.61205e+09 ; 27410.9
9361 ; -34.4634 ; 1.11782 ; 34.4815 ; 3.10917 ; 1.61222e+09 ; 1.61222e+09 ; 27410.9
9362 ; -31.0716 ; 2.84584 ; 31.2016 ; 3.05026 ; 1.61239e+09 ; 1.61239e+09 ; 27410.9
9363 ; -23.8859 ; 4.20425 ; 24.2531 ; 2.96736 ; 1.61257e+09 ; 1.61257e+09 ; 27410.9
9364 ; -9.7654 ; 4.11903 ; 10.5986 ; 2.74244 ; 1.61274e+09 ; 1.61274e+09 ; 27410.9
9365 ; -15.9825 ; -4.52418 ; 16.6105 ; -2.86574 ; 1.61291e+09 ; 1.61291e+09 ; 27410.9
9366 ; -26.8971 ; -3.80505 ; 27.1649 ; -3.00106 ; 1.61308e+09 ; 1.61308e+09 ; 27410.9
9367 ; -32.6183 ; -2.27174 ; 32.6973 ; -3.07206 ; 1.61326e+09 ; 1.61326e+09 ; 27410.9
9368 ; -34.9098 ; -0.486669 ; 34.9132 ; -3.12765 ; 1.61343e+09 ; 1.61343e+09 ; 27410.9
9369 ; -34.2156 ; 1.34182 ; 34.2419 ; 3.1024 ; 1.6136e+09 ; 1.6136e+09 ; 27410.9
9370 ; -30.4115 ; 3.04273 ; 30.5633 ; 3.04187 ; 1.61377e+09 ; 1.61377e+09 ; 27410.9
9371 ; -22.638 ; 4.31923 ; 23.0464 ; 2.95306 ; 1.61394e+09 ; 1.61394e+09 ; 27410.9
9372 ; -6.80306 ; 3.67869 ; 7.73397 ; 2.64589 ; 1.61412e+09 ; 1.61412e+09 ; 27410.9
9373 ; -17.7776 ; -4.53273 ; 18.3464 ; -2.89194 ; 1.61429e+09 ; 1.61429e+09 ; 27410.9
9374 ; -27.8304 ; -3.63984 ; 28.0674 ; -3.01154 ; 1.61446e+09 ; 1.61446e+09 ; 27410.9
9375 ; -33.0736 ; -2.0583 ; 33.1376 ; -3.07944 ; 1.61463e+09 ; 1.61463e+09 ; 27410.9
9376 ; -34.9836 ; -0.258632 ; 34.9846 ; -3.1342 ; 1.61481e+09 ; 1.61481e+09 ; 27410.9
9377 ; -33.9206 ; 1.56396 ; 33.9567 ; 3.09552 ; 1.61498e+09 ; 1.61498e+09 ; 27410.9
9378 ; -29.6924 ; 3.2337 ; 29.868 ; 3.03311 ; 1.61515e+09 ; 1.61515e+09 ; 27410.9
9379 ; -21.2875 ; 4.41459 ; 21.7404 ; 2.93711 ; 1.61532e+09 ; 1.61532e+09 ; 27410.9
9380 ; -2.94263 ; 2.7108 ; 4.00094 ; 2.39718 ; 1.61549e+09 ; 1.61549e+09 ; 27410.9
9381 ; -19.4125 ; -4.50025 ; 19.9273 ; -2.91379 ; 1.61567e+09 ; 1.61567e+09 ; 27410.9
9382 ; -28.694 ; -3.4655 ; 28.9025 ; -3.0214 ; 1.61584e+09 ; 1.61584e+09 ; 27410.9
9383 ; -33.4786 ; -1.84173 ; 33.5293 ; -3.08664 ; 1.61601e+09 ; 1.61601e+09 ; 27410.9
9384 ; -35.0122 ; -0.0302603 ; 35.0122 ; -3.14073 ; 1.61618e+09 ; 1.61618e+09 ; 27410.9
9385 ; -33.5777 ; 1.78389 ; 33.625 ; 3.08852 ; 1.61636e+09 ; 1.61636e+09 ; 27410.9
9386 ; -28.9116 ; 3.41794 ; 29.1129 ; 3.02392 ; 1.61653e+09 ; 1.61653e+09 ; 27410.9
9387 ; -19.822 ; 4.48603 ; 20.3233 ; 2.91903 ; 1.6167e+09 ; 1.6167e+09 ; 27410.9
9388 ; -1.59287 ; -2.17478 ; 2.69573 ; -2.20296 ; 1.61687e+09 ; 1.61687e+09 ; 27410.9
9389 ; -20.911 ; -4.43605 ; 21.3764 ; -2.93255 ; 1.61704e+09 ; 1.61704e+09 ; 27410.9
9390 ; -29.4917 ; -3.2832 ; 29.6739 ; -3.03072 ; 1.61722e+09 ; 1.61722e+09 ; 27410.9
9391 ; -33.8345 ; -1.62245 ; 33.8734 ; -3.09368 ; 1.61739e+09 ; 1.61739e+09 ; 27410.9
9392 ; -34.9956 ; 0.198151 ; 34.9962 ; 3.13593 ; 1.61756e+09 ; 1.61756e+09 ; 27410.9
9393 ; -33.1858 ; 2.00122 ; 33.2461 ; 3.08136 ; 1.61773e+09 ; 1.61773e+09 ; 27410.9
9394 ; -28.0658 ; 3.59449 ; 28.2951 ; 3.01421 ; 1.61791e+09 ; 1.61791e+09 ; 27410.9
9395 ; -18.2252 ; 4.52768 ; 18.7792 ; 2.89809 ; 1.61808e+09 ; 1.61808e+09 ; 27410.9
9396 ; -5.90009 ; -3.50137 ; 6.86081 ; -2.60601 ; 1.61825e+09 ; 1.61825e+09 ; 27410.9
9397 ; -22.2907 ; -4.34656 ; 22.7105 ; -2.94901 ; 1.61842e+09 ; 1.61842e+09 ; 27410.9
9398 ; -30.2269 ; -3.09392 ; 30.3848 ; -3.03959 ; 1.61859e+09 ; 1.61859e+09 ; 27410.9
9399 ; -34.1421 ; -1.40086 ; 34.1708 ; -3.10059 ; 1.61877e+09 ; 1.61877e+09 ; 27410.9
9400 ; -34.9338 ; 0.426308 ; 34.9364 ; 3.12939 ; 1.61894e+09 ; 1.61894e+09 ; 27410.9
9401 ; -32.7439 ; 2.21552 ; 32.8187 ; 3.07403 ; 1.61911e+09 ; 1.61911e+09 ; 27410.9
9402 ; -27.1514 ; 3.76225 ; 27.4108 ; 3.0039 ; 1.61928e+09 ; 1.61928e+09 ; 27410.9
9403 ; -16.4754 ; 4.53113 ; 17.0871 ; 2.8732 ; 1.61946e+09 ; 1.61946e+09 ; 27410.9
9404 ; -9.03605 ; -4.02824 ; 9.89328 ; -2.72224 ; 1.61963e+09 ; 1.61963e+09 ; 27410.9
9405 ; -23.5647 ; -4.23642 ; 23.9425 ; -2.96371 ; 1.6198e+09 ; 1.6198e+09 ; 27410.9
9406 ; -30.9023 ; -2.89854 ; 31.038 ; -3.04807 ; 1.61997e+09 ; 1.61997e+09 ; 27410.9
9407 ; -34.4023 ; -1.17732 ; 34.4225 ; -3.10738 ; 1.62014e+09 ; 1.62014e+09 ; 27410.9
9408 ; -34.8266 ; 0.65391 ; 34.8327 ; 3.12282 ; 1.62032e+09 ; 1.62032e+09 ; 27410.9
9409 ; -32.2507 ; 2.42636 ; 32.3418 ; 3.0665 ; 1.62049e+09 ; 1.62049e+09 ; 27410.9
9410 ; -26.1639 ; 3.91986 ; 26.4559 ; 2.99288 ; 1.62066e+09 ; 1.62066e+09 ; 27410.9
9411 ; -14.5415 ; 4.48367 ; 15.217 ; 2.84251 ; 1.62083e+09 ; 1.62083e+09 ; 27410.9
9412 ; -11.6324 ; -4.30641 ; 12.4039 ; -2.78703 ; 1.62101e+09 ; 1.62101e+09 ; 27410.9
9413 ; -24.7435 ; -4.10914 ; 25.0824 ; -2.97703 ; 1.62118e+09 ; 1.62118e+09 ; 27410.9
9414 ; -31.5206 ; -2.69777 ; 31.6358 ; -3.05621 ; 1.62135e+09 ; 1.62135e+09 ; 27410.9
9415 ; -34.6158 ; -0.952187 ; 34.6289 ; -3.11409 ; 1.62152e+09 ; 1.62152e+09 ; 27410.9
9416 ; -34.6738 ; 0.880653 ; 34.6849 ; 3.1162 ; 1.6217e+09 ; 1.6217e+09 ; 27410.9
9417 ; -31.7046 ; 2.63322 ; 31.8138 ; 3.05873 ; 1.62187e+09 ; 1.62187e+09 ; 27410.9
9418 ; -25.0981 ; 4.06573 ; 25.4253 ; 2.98099 ; 1.62204e+09 ; 1.62204e+09 ; 27410.9
9419 ; -12.3767 ; 4.36445 ; 13.1237 ; 2.80257 ; 1.62221e+09 ; 1.62221e+09 ; 27410.9
9420 ; -13.8842 ; -4.45503 ; 14.5814 ; -2.8311 ; 1.62238e+09 ; 1.62238e+09 ; 27410.9
9421 ; -25.8354 ; -3.96738 ; 26.1382 ; -2.98922 ; 1.62256e+09 ; 1.62256e+09 ; 27410.9
9422 ; -32.0836 ; -2.49228 ; 32.1803 ; -3.06407 ; 1.62273e+09 ; 1.62273e+09 ; 27410.9
