time (days); x ; y ; r ; f ; E ; M ; P
988 ; -0.0962387 ; -0.381384 ; 0.393339 ; -1.81798 ; 551857 ; 551857 ; 88.8975
989 ; -0.31428 ; -0.305131 ; 0.438038 ; -2.37096 ; 552415 ; 552416 ; 88.8975
990 ; -0.443292 ; -0.138704 ; 0.464485 ; -2.83835 ; 552974 ; 552974 ; 88.8975
991 ; -0.464723 ; 0.0622881 ; 0.468878 ; 3.00835 ; 553533 ; 553533 ; 88.8975
992 ; -0.376267 ; 0.248182 ; 0.450745 ; 2.5585 ; 554091 ; 554091 ; 88.8975
993 ; -0.188785 ; 0.366552 ; 0.412311 ; 2.0464 ; 554650 ; 554650 ; 88.8975
994 ; 0.0597612 ; 0.356383 ; 0.361359 ; 1.40465 ; 555209 ; 555208 ; 88.8975
995 ; 0.269447 ; 0.169589 ; 0.318374 ; 0.561755 ; 555767 ; 555767 ; 88.8975
996 ; 0.28727 ; -0.128549 ; 0.31472 ; -0.420761 ; 556325 ; 556326 ; 88.8975
997 ; 0.0966175 ; -0.340356 ; 0.353804 ; -1.2942 ; 556884 ; 556884 ; 88.8975
998 ; -0.154499 ; -0.374679 ; 0.405282 ; -1.9619 ; 557442 ; 557443 ; 88.8975
999 ; -0.354371 ; -0.27123 ; 0.446256 ; -2.48832 ; 558001 ; 558001 ; 88.8975
1000 ; -0.458501 ; -0.0918122 ; 0.467603 ; -2.94396 ; 558560 ; 558560 ; 88.8975
